Title,Movie Rating,Year,Gross Income in millions (USD),Movie Genre,Movie Runtime,IMDb Rating,Votes,Budget in millions (USD),Profit percent
Adam,PG-13,2009,2.28,"Comedy,Drama,Romance",99,7.2,33869.0,3.2,-28.750000000000007
Adam,PG-13,2009,2.28,"Comedy,Drama,Romance",99,7.2,33878.0,3.2,-28.750000000000007
Adam Resurrected,R,2008,22.53,"Drama,War",106,6.2,51491.0,10.0,-100.0
Adam Resurrected,R,2008,22.53,"Drama,War",106,6.2,51491.0,10.0,-100.0
Addicted,R,2014,17.38,"Drama,Thriller",106,5.1,10075.0,5.0,247.6
Addicted,R,2014,17.38,"Drama,Thriller",106,5.1,10082.0,5.0,247.6
Admission,PG-13,2013,18.0,"Comedy,Drama,Romance",107,5.7,33711.0,13.0,38.46153846153847
Admission,PG-13,2013,18.0,"Comedy,Drama,Romance",107,5.7,33718.0,13.0,38.46153846153847
Adrift,PG-13,2018,31.45,"Action,Adventure,Biography",96,6.6,50573.0,35.0,-10.142857142857146
Adrift,PG-13,2018,31.45,"Action,Adventure,Biography",96,6.6,50590.0,35.0,-10.142857142857146
Adventureland,R,2009,16.03,"Comedy,Drama,Romance",107,6.8,154896.0,9.8,63.57142857142857
Adventureland,R,2009,16.03,"Comedy,Drama,Romance",107,6.8,154921.0,9.8,63.57142857142857
After,R,2014,22.53,"Drama,Mystery",99,5.1,51491.0,0.65,-100.0
After,PG-13,2012,22.53,"Drama,Family,Fantasy",90,5.5,51491.0,0.65,-100.0
After,PG-13,2019,12.14,"Drama,Romance",105,5.3,43768.0,0.65,1767.6923076923078
After,R,2014,22.53,"Drama,Mystery",99,5.1,51491.0,0.65,-100.0
After,PG-13,2012,22.53,"Drama,Family,Fantasy",90,5.5,51491.0,0.65,-100.0
After,PG-13,2019,12.14,"Drama,Romance",105,5.3,43790.0,0.65,1767.6923076923078
After Earth,PG-13,2013,60.52,"Action,Adventure,Sci-Fi",100,4.8,194619.0,130.0,-53.44615384615384
After Earth,PG-13,2013,60.52,"Action,Adventure,Sci-Fi",100,4.8,194640.0,130.0,-53.44615384615384
After the Sunset,PG-13,2004,28.33,"Action,Comedy,Crime",97,6.3,45531.0,57.0,-50.29824561403509
After the Sunset,PG-13,2004,28.33,"Action,Comedy,Crime",97,6.3,45542.0,57.0,-50.29824561403509
After.Life,R,2009,0.11,"Drama,Mystery,Thriller",104,5.9,37384.0,4.5,-97.55555555555556
After.Life,R,2009,0.11,"Drama,Mystery,Thriller",104,5.9,37394.0,4.5,-97.55555555555556
Against the Ropes,PG-13,2004,5.88,"Biography,Drama,Romance",111,5.3,6932.0,39.0,-84.9230769230769
Against the Ropes,PG-13,2004,5.88,"Biography,Drama,Romance",111,5.3,6937.0,39.0,-84.9230769230769
Agent Cody Banks,PG,2003,47.81,"Action,Adventure,Comedy",102,5.1,33648.0,25.0,91.24000000000001
Agent Cody Banks,PG,2003,47.81,"Action,Adventure,Comedy",102,5.1,33659.0,25.0,91.24000000000001
Agent Cody Banks 2: Destination London,PG,2004,23.22,"Action,Adventure,Comedy",100,4.6,14398.0,26.0,-10.692307692307697
Agent Cody Banks 2: Destination London,PG,2004,23.22,"Action,Adventure,Comedy",100,4.6,14402.0,26.0,-10.692307692307697
Ain't Them Bodies Saints,R,2013,0.39,"Crime,Drama,Romance",96,6.4,20893.0,5.0,-92.2
Ain't Them Bodies Saints,R,2013,0.39,"Crime,Drama,Romance",96,6.4,20904.0,5.0,-92.2
Air Bud,PG,1997,24.63,"Comedy,Drama,Family",98,5.2,17030.0,3.0,721.0
Air Bud,PG,1997,24.63,"Comedy,Drama,Family",98,5.3,17046.0,3.0,721.0
Air Force One,R,1997,172.96,"Action,Drama,Thriller",124,6.5,185419.0,85.0,103.48235294117647
Air Force One,R,1997,172.96,"Action,Drama,Thriller",124,6.5,185467.0,85.0,103.48235294117647
Airborne,PG,1993,2.85,"Adventure,Comedy,Sport",91,6.3,6546.0,1.2,137.50000000000003
Airborne,PG,1993,2.85,"Adventure,Comedy,Sport",91,6.3,6553.0,1.2,137.50000000000003
Akeelah and the Bee,PG,2006,18.81,"Drama,Family",112,7.4,18944.0,8.0,135.12499999999997
Akeelah and the Bee,PG,2006,18.81,"Drama,Family",112,7.4,18960.0,8.0,135.12499999999997
Aladdin,G,1992,217.35,"Animation,Adventure,Comedy",90,8.0,382679.0,182.0,19.42307692307692
Aladdin,G,1992,217.35,"Animation,Adventure,Comedy",90,8.0,382679.0,28.0,676.25
Aladdin,G,1992,22.53,"Animation,Adventure,Comedy",49,6.0,51491.0,182.0,-100.0
Aladdin,G,1992,22.53,"Animation,Adventure,Comedy",49,6.0,51491.0,28.0,-100.0
Aladdin,PG,2019,355.56,"Adventure,Family,Fantasy",128,6.9,239752.0,182.0,95.36263736263736
Aladdin,PG,2019,355.56,"Adventure,Family,Fantasy",128,6.9,239752.0,28.0,1169.857142857143
Aladdin,G,1992,217.35,"Animation,Adventure,Comedy",90,8.0,382747.0,182.0,19.42307692307692
Aladdin,G,1992,217.35,"Animation,Adventure,Comedy",90,8.0,382747.0,28.0,676.25
Aladdin,G,1992,22.53,"Animation,Adventure,Comedy",49,6.0,51491.0,182.0,-100.0
Aladdin,G,1992,22.53,"Animation,Adventure,Comedy",49,6.0,51491.0,28.0,-100.0
Aladdin,PG,2019,355.56,"Adventure,Family,Fantasy",128,6.9,239812.0,182.0,95.36263736263736
Aladdin,PG,2019,355.56,"Adventure,Family,Fantasy",128,6.9,239812.0,28.0,1169.857142857143
Albert Nobbs,R,2011,3.01,"Drama,Romance",113,6.7,23912.0,7.5,-59.86666666666667
Albert Nobbs,R,2011,3.01,"Drama,Romance",113,6.7,23926.0,7.5,-59.86666666666667
Albino Alligator,R,1996,0.33,"Crime,Drama,Thriller",94,6.1,7780.0,5.0,-93.39999999999999
Albino Alligator,R,1996,0.33,"Crime,Drama,Thriller",94,6.1,7788.0,5.0,-93.39999999999999
Alex & Emma,PG-13,2003,14.21,"Comedy,Romance",96,5.6,13112.0,30.0,-52.63333333333333
Alex & Emma,PG-13,2003,14.21,"Comedy,Romance",96,5.6,13120.0,30.0,-52.63333333333333
Alex Cross,PG-13,2012,25.89,"Action,Crime,Mystery",101,5.2,32916.0,35.0,-26.02857142857143
Alex Cross,PG-13,2012,25.89,"Action,Crime,Mystery",101,5.2,32924.0,35.0,-26.02857142857143
Alexander,R,2004,34.3,"Action,Biography,Drama",175,5.6,164960.0,155.0,-77.87096774193549
Alexander,R,2004,34.3,"Action,Biography,Drama",175,5.6,164986.0,155.0,-77.87096774193549
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",PG,2014,66.95,"Comedy,Drama,Family",81,6.2,41982.0,28.0,139.10714285714286
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",PG,2014,66.95,"Comedy,Drama,Family",81,6.2,41992.0,28.0,139.10714285714286
Alfie,R,2004,13.4,"Comedy,Drama,Romance",103,6.2,51463.0,40.0,-66.5
Alfie,R,2004,13.4,"Comedy,Drama,Romance",103,6.2,51481.0,40.0,-66.5
Ali,R,2001,58.2,"Biography,Drama,Sport",157,6.8,95342.0,109.0,-46.60550458715596
Ali,R,2001,58.2,"Biography,Drama,Sport",157,6.8,95368.0,109.0,-46.60550458715596
Alice Through the Looking Glass,PG,2016,77.04,"Adventure,Family,Fantasy",113,6.2,98035.0,170.0,-54.68235294117647
Alice Through the Looking Glass,PG,2016,77.04,"Adventure,Family,Fantasy",113,6.2,98055.0,170.0,-54.68235294117647
Alice in Wonderland,PG,1999,22.53,"Adventure,Comedy,Family",150,6.3,51491.0,200.0,-100.0
Alice in Wonderland,PG,1999,22.53,"Adventure,Comedy,Family",150,6.3,51491.0,3.0,-100.0
Alice in Wonderland,PG,2010,334.19,"Adventure,Family,Fantasy",108,6.4,392111.0,200.0,67.095
Alice in Wonderland,PG,2010,334.19,"Adventure,Family,Fantasy",108,6.4,392111.0,3.0,11039.666666666666
Alice in Wonderland,PG,1999,22.53,"Adventure,Comedy,Family",150,6.3,51491.0,200.0,-100.0
Alice in Wonderland,PG,1999,22.53,"Adventure,Comedy,Family",150,6.3,51491.0,3.0,-100.0
Alice in Wonderland,PG,2010,334.19,"Adventure,Family,Fantasy",108,6.4,392160.0,200.0,67.095
Alice in Wonderland,PG,2010,334.19,"Adventure,Family,Fantasy",108,6.4,392160.0,3.0,11039.666666666666
Alien: Covenant,R,2017,74.26,"Horror,Sci-Fi,Thriller",122,6.4,261908.0,97.0,-23.44329896907216
Alien: Covenant,R,2017,74.26,"Horror,Sci-Fi,Thriller",122,6.4,261951.0,97.0,-23.44329896907216
Alien: Resurrection,R,1997,47.75,"Action,Horror,Sci-Fi",109,6.2,234688.0,60.0,-20.416666666666668
Alien: Resurrection,R,1997,47.75,"Action,Horror,Sci-Fi",109,6.2,234770.0,60.0,-20.416666666666668
Aliens in the Attic,PG,2009,25.2,"Adventure,Comedy,Family",86,5.4,21196.0,45.0,-44.0
Aliens in the Attic,PG,2009,25.2,"Adventure,Comedy,Family",86,5.4,21205.0,45.0,-44.0
Alien 3,R,1992,55.47,"Action,Horror,Sci-Fi",114,6.5,284365.0,55.0,0.8545454545454525
Alien 3,R,1992,55.47,"Action,Horror,Sci-Fi",114,6.5,284414.0,55.0,0.8545454545454525
Alita: Battle Angel,PG-13,2019,85.71,"Action,Adventure,Sci-Fi",122,7.3,241038.0,170.0,-49.582352941176474
Alita: Battle Angel,PG-13,2019,85.71,"Action,Adventure,Sci-Fi",122,7.3,241094.0,170.0,-49.582352941176474
Alive,R,1993,36.73,"Biography,Drama,Thriller",120,7.1,52729.0,32.0,14.78124999999999
Alive,R,1993,36.73,"Biography,Drama,Thriller",120,7.1,52743.0,32.0,14.78124999999999
All About Steve,PG-13,2009,33.86,"Comedy,Romance",99,4.8,40373.0,15.0,125.73333333333332
All About Steve,PG-13,2009,33.86,"Comedy,Romance",99,4.8,40383.0,15.0,125.73333333333332
All About the Benjamins,R,2002,25.48,"Action,Comedy,Crime",95,5.9,14149.0,14.0,82.0
All About the Benjamins,R,2002,25.48,"Action,Comedy,Crime",95,5.9,14300.0,14.0,82.0
All Eyez on Me,R,2017,44.92,"Biography,Drama,Music",139,5.9,21815.0,45.0,-0.17777777777777398
All Eyez on Me,R,2017,44.92,"Biography,Drama,Music",139,5.9,21826.0,45.0,-0.17777777777777398
All Good Things,R,2010,0.58,"Crime,Drama,Mystery",101,6.3,53991.0,20.0,-97.10000000000001
All Good Things,R,2010,0.58,"Crime,Drama,Mystery",101,6.3,54006.0,20.0,-97.10000000000001
All Saints,PG,2017,5.8,Drama,108,6.1,1630.0,2.0,190.0
All Saints,PG,2017,5.8,Drama,108,6.1,1633.0,2.0,190.0
All or Nothing,R,2001,22.53,"Drama,Musical",88,6.2,51491.0,9.0,-100.0
All or Nothing,R,2001,22.53,"Drama,Musical",88,6.2,51491.0,9.0,-100.0
All the Boys Love Mandy Lane,R,2006,22.53,"Horror,Mystery,Thriller",90,5.5,51491.0,0.75,-100.0
All the Boys Love Mandy Lane,R,2006,22.53,"Horror,Mystery,Thriller",90,5.5,51491.0,0.75,-100.0
All the King's Men,PG-13,2006,7.22,"Drama,Thriller",128,6.2,23993.0,55.0,-86.87272727272727
All the King's Men,PG-13,2006,7.22,"Drama,Thriller",128,6.2,23999.0,55.0,-86.87272727272727
All the Pretty Horses,PG-13,2000,15.53,"Drama,Romance,Western",116,5.8,14331.0,45.0,-65.48888888888888
All the Pretty Horses,PG-13,2000,15.53,"Drama,Romance,Western",116,5.8,14491.0,45.0,-65.48888888888888
All the Queen's Men,PG-13,2001,0.02,"Action,Comedy,Drama",99,4.9,2555.0,15.0,-99.86666666666667
All the Queen's Men,PG-13,2001,0.02,"Action,Comedy,Drama",99,4.9,2563.0,15.0,-99.86666666666667
All the Real Girls,R,2003,0.55,"Drama,Romance",108,6.8,10417.0,1.0,-44.99999999999999
All the Real Girls,R,2003,0.55,"Drama,Romance",108,6.8,10429.0,1.0,-44.99999999999999
Allied,R,2016,40.1,"Action,Drama,Romance",124,7.1,146642.0,106.0,-62.16981132075472
Allied,R,2016,40.1,"Action,Drama,Romance",124,7.1,146658.0,106.0,-62.16981132075472
Almost Christmas,PG-13,2016,41.72,"Comedy,Drama",111,6.1,6296.0,17.0,145.41176470588235
Almost Christmas,PG-13,2016,41.72,"Comedy,Drama",111,6.1,6301.0,17.0,145.41176470588235
Almost Famous,R,2000,32.53,"Adventure,Comedy,Drama",122,7.9,261878.0,60.0,-45.78333333333333
Almost Famous,R,2000,32.53,"Adventure,Comedy,Drama",122,7.9,262066.0,60.0,-45.78333333333333
Aloha,PG-13,2015,20.99,"Comedy,Drama,Romance",105,5.4,64104.0,37.0,-43.270270270270274
Aloha,PG-13,2015,20.99,"Comedy,Drama,Romance",105,5.4,64111.0,37.0,-43.270270270270274
Along Came Polly,PG-13,2004,88.1,"Comedy,Romance",90,6.0,130260.0,42.0,109.76190476190474
Along Came Polly,PG-13,2004,88.1,"Comedy,Romance",90,6.0,130426.0,42.0,109.76190476190474
Along Came a Spider,R,2001,74.08,"Drama,Thriller",104,6.4,79665.0,28.0,164.57142857142856
Along Came a Spider,R,2001,74.08,"Drama,Thriller",104,6.4,79682.0,28.0,164.57142857142856
Alpha,PG-13,2018,35.85,"Action,Adventure,Drama",96,6.7,57741.0,51.0,-29.705882352941178
Alpha,PG-13,2018,35.85,"Action,Adventure,Drama",96,6.7,57755.0,51.0,-29.705882352941178
Alvin and the Chipmunks,PG,2007,217.33,"Animation,Adventure,Comedy",92,5.2,79347.0,55.0,295.1454545454545
Alvin and the Chipmunks,PG,2007,217.33,"Animation,Adventure,Comedy",92,5.2,79376.0,55.0,295.1454545454545
Alvin and the Chipmunks: Chipwrecked,G,2011,133.11,"Animation,Adventure,Comedy",87,4.3,32628.0,80.0,66.38750000000002
Alvin and the Chipmunks: Chipwrecked,G,2011,133.11,"Animation,Adventure,Comedy",87,4.3,32644.0,80.0,66.38750000000002
Alvin and the Chipmunks: The Road Chip,PG,2015,85.89,"Animation,Adventure,Comedy",92,5.0,17692.0,90.0,-4.566666666666666
Alvin and the Chipmunks: The Road Chip,PG,2015,85.89,"Animation,Adventure,Comedy",92,5.0,17703.0,90.0,-4.566666666666666
Alvin and the Chipmunks: The Squeakquel,PG,2009,219.61,"Animation,Adventure,Comedy",88,4.5,45304.0,70.0,213.72857142857146
Alvin and the Chipmunks: The Squeakquel,PG,2009,219.61,"Animation,Adventure,Comedy",88,4.5,45329.0,70.0,213.72857142857146
Amelia,PG,2009,14.24,"Adventure,Biography,Drama",111,5.8,12292.0,40.0,-64.39999999999999
Amelia,PG,2009,14.24,"Adventure,Biography,Drama",111,5.8,12297.0,40.0,-64.39999999999999
America's Sweethearts,PG-13,2001,93.61,"Comedy,Romance",102,5.7,56437.0,46.0,103.49999999999999
America's Sweethearts,PG-13,2001,93.61,"Comedy,Romance",102,5.7,56600.0,46.0,103.49999999999999
American Assassin,R,2017,36.25,"Action,Thriller",111,6.2,75559.0,63.0,-42.46031746031746
American Assassin,R,2017,36.25,"Action,Thriller",111,6.2,75578.0,63.0,-42.46031746031746
American Beauty,R,1999,130.1,Drama,122,8.3,1094032.0,15.0,767.3333333333333
American Beauty,R,1999,130.1,Drama,122,8.3,1094321.0,15.0,767.3333333333333
American Dreamz,PG-13,2006,7.19,"Comedy,Music",107,5.4,24459.0,17.0,-57.705882352941174
American Dreamz,PG-13,2006,7.19,"Comedy,Music",107,5.4,24467.0,17.0,-57.705882352941174
American Gangster,R,2007,130.16,"Biography,Crime,Drama",157,7.8,402004.0,100.0,30.159999999999997
American Gangster,R,2007,130.16,"Biography,Crime,Drama",157,7.8,402051.0,100.0,30.159999999999997
American History X,R,1998,6.72,Drama,119,8.5,1056905.0,10.0,-32.800000000000004
American History X,R,1998,6.72,Drama,119,8.5,1057065.0,10.0,-32.800000000000004
American Honey,R,2016,0.66,"Adventure,Drama,Romance",163,7.0,40089.0,3.5,-81.14285714285714
American Honey,R,2016,0.66,"Adventure,Drama,Romance",163,7.0,40098.0,3.5,-81.14285714285714
American Hustle,R,2013,150.12,"Crime,Drama",138,7.2,458307.0,40.0,275.3
American Hustle,R,2013,150.12,"Crime,Drama",138,7.2,458359.0,40.0,275.3
American Made,R,2017,51.34,"Action,Comedy,Crime",115,7.2,165735.0,50.0,2.680000000000007
American Made,R,2017,51.34,"Action,Comedy,Crime",115,7.2,165765.0,50.0,2.680000000000007
American Outlaws,PG-13,2001,13.26,"Action,Western",94,6.0,15539.0,35.0,-62.11428571428572
American Outlaws,PG-13,2001,13.26,"Action,Western",94,6.0,15702.0,35.0,-62.11428571428572
American Pie,R,1999,102.56,Comedy,95,7.0,385550.0,12.0,754.6666666666667
American Pie,R,1999,102.56,Comedy,95,7.0,385616.0,12.0,754.6666666666667
American Pie 2,R,2001,145.1,Comedy,108,6.4,244793.0,30.0,383.66666666666663
American Pie 2,R,2001,145.1,Comedy,108,6.4,244827.0,30.0,383.66666666666663
American Psycho,R,2000,15.07,"Comedy,Crime,Drama",101,7.6,515598.0,8.0,88.375
American Psycho,R,2000,15.07,"Comedy,Crime,Drama",101,7.6,515732.0,8.0,88.375
American Reunion,R,2012,57.01,Comedy,113,6.7,206412.0,50.0,14.019999999999996
American Reunion,R,2012,57.01,Comedy,113,6.7,206432.0,50.0,14.019999999999996
American Sniper,R,2014,350.13,"Action,Biography,Drama",133,7.3,452057.0,58.0,503.67241379310343
American Sniper,R,2014,350.13,"Action,Biography,Drama",133,7.3,452132.0,58.0,503.67241379310343
American Splendor,R,2003,6.0,"Biography,Comedy,Drama",101,7.4,48464.0,2.0,200.0
American Splendor,R,2003,6.0,"Biography,Comedy,Drama",101,7.4,48480.0,2.0,200.0
American Teen,PG-13,2008,0.94,Documentary,95,6.4,4107.0,5.0,-81.2
American Teen,PG-13,2008,0.94,Documentary,95,6.4,4108.0,5.0,-81.2
American Ultra,R,2015,14.43,"Action,Comedy",96,6.1,87050.0,28.0,-48.464285714285715
American Ultra,R,2015,14.43,"Action,Comedy",96,6.1,87081.0,28.0,-48.464285714285715
American Wedding,R,2003,104.57,Comedy,96,6.3,198229.0,55.0,90.12727272727271
American Wedding,R,2003,104.57,Comedy,96,6.3,198254.0,55.0,90.12727272727271
Amigo,R,2010,0.18,"Drama,War",124,5.8,567.0,1.5,-88.0
Amigo,R,2010,0.18,"Drama,War",124,5.8,570.0,1.5,-88.0
Amistad,R,1997,44.18,"Biography,Drama,History",155,7.3,73322.0,40.0,10.45
Amistad,R,1997,44.18,"Biography,Drama,History",155,7.3,73338.0,40.0,10.45
An American Carol,PG-13,2008,7.0,"Comedy,Fantasy",83,4.1,9534.0,20.0,-65.0
An American Carol,PG-13,2008,7.0,"Comedy,Fantasy",83,4.1,9538.0,20.0,-65.0
An American Haunting,PG-13,2005,16.3,"Drama,History,Horror",83,5.1,25064.0,14.0,16.428571428571434
An American Haunting,PG-13,2005,16.3,"Drama,History,Horror",83,5.1,25067.0,14.0,16.428571428571434
An American in Hollywood,R,2014,22.53,Drama,89,7.1,51491.0,0.125,-100.0
An American in Hollywood,R,2014,22.53,Drama,89,7.1,51491.0,0.125,-100.0
An Education,PG-13,2009,12.57,Drama,100,7.3,130692.0,7.5,67.60000000000001
An Education,PG-13,2009,12.57,Drama,100,7.3,130713.0,7.5,67.60000000000001
An Everlasting Piece,R,2000,0.08,Comedy,103,6.3,1618.0,4.0,-98.0
An Everlasting Piece,R,2000,0.08,Comedy,103,6.3,1619.0,4.0,-98.0
An Ideal Husband,PG-13,1999,18.54,"Comedy,Romance",97,6.8,15385.0,10.7,73.27102803738318
An Ideal Husband,PG-13,1999,18.54,"Comedy,Romance",97,6.8,15395.0,10.7,73.27102803738318
An Inconvenient Truth,PG,2006,23.81,"Documentary,News",96,7.4,81240.0,1.0,2281.0
An Inconvenient Truth,PG,2006,23.81,"Documentary,News",96,7.4,81264.0,1.0,2281.0
An Unfinished Life,PG-13,2005,8.59,"Drama,Family,Romance",108,7.0,29447.0,30.0,-71.36666666666667
An Unfinished Life,PG-13,2005,8.59,"Drama,Family,Romance",108,7.0,29459.0,30.0,-71.36666666666667
Anaconda,PG-13,1997,65.89,"Action,Adventure,Horror",89,4.8,99246.0,45.0,46.422222222222224
Anaconda,PG-13,1997,65.89,"Action,Adventure,Horror",89,4.8,99270.0,45.0,46.422222222222224
Anacondas: The Hunt for the Blood Orchid,PG-13,2004,32.24,"Action,Adventure,Horror",97,4.7,30110.0,25.0,28.960000000000008
Anacondas: The Hunt for the Blood Orchid,PG-13,2004,32.24,"Action,Adventure,Horror",97,4.7,30121.0,25.0,28.960000000000008
Analyze That,R,2002,32.12,"Comedy,Crime",96,5.9,83390.0,60.0,-46.466666666666676
Analyze That,R,2002,32.12,"Comedy,Crime",96,5.9,83411.0,60.0,-46.466666666666676
Analyze This,R,1999,106.89,"Comedy,Crime",103,6.7,148382.0,30.0,256.3
Analyze This,R,1999,106.89,"Comedy,Crime",103,6.7,148407.0,30.0,256.3
Anastasia,G,1997,58.41,"Animation,Adventure,Drama",94,7.2,115466.0,53.0,10.207547169811313
Anastasia,G,1997,22.53,"Animation,Family",48,5.5,51491.0,53.0,-100.0
Anastasia,G,1997,58.41,"Animation,Adventure,Drama",94,7.2,115489.0,53.0,10.207547169811313
Anastasia,G,1997,22.53,"Animation,Family",48,5.5,51491.0,53.0,-100.0
Anchorman 2: The Legend Continues,PG-13,2013,127.35,Comedy,119,6.3,172503.0,50.0,154.7
Anchorman 2: The Legend Continues,PG-13,2013,127.35,Comedy,119,6.3,172536.0,50.0,154.7
Anchorman: The Legend of Ron Burgundy,PG-13,2004,85.29,Comedy,94,7.2,337063.0,25.0,241.16000000000005
Anchorman: The Legend of Ron Burgundy,PG-13,2004,85.29,Comedy,94,7.2,337118.0,25.0,241.16000000000005
And So It Goes,PG-13,2014,15.16,"Comedy,Drama,Romance",94,5.8,13301.0,18.0,-15.777777777777777
And So It Goes,PG-13,2014,15.16,"Comedy,Drama,Romance",94,5.8,13306.0,18.0,-15.777777777777777
Anderson's Cross,R,2010,22.53,"Comedy,Drama,Romance",98,5.2,51491.0,0.3,-100.0
Anderson's Cross,R,2010,22.53,"Comedy,Drama,Romance",98,5.2,51491.0,0.3,-100.0
Angel Eyes,R,1993,22.53,"Crime,Drama,Thriller",84,4.3,51491.0,38.0,-100.0
Angel Eyes,R,2001,24.04,"Drama,Romance",102,5.6,23075.0,38.0,-36.736842105263165
Angel Eyes,R,1993,22.53,"Crime,Drama,Thriller",84,4.3,51491.0,38.0,-100.0
Angel Eyes,R,2001,24.04,"Drama,Romance",102,5.6,23089.0,38.0,-36.736842105263165
Angela's Ashes,R,1999,13.04,"Biography,Drama",145,7.3,21074.0,25.0,-47.84
Angela's Ashes,R,1999,13.04,"Biography,Drama",145,7.3,21086.0,25.0,-47.84
Angels & Demons,PG-13,2009,133.38,"Action,Mystery,Thriller",138,6.7,279912.0,150.0,-11.080000000000002
Angels & Demons,PG-13,2009,133.38,"Action,Mystery,Thriller",138,6.7,279949.0,150.0,-11.080000000000002
Anger Management,PG-13,2003,135.65,Comedy,106,6.2,207148.0,56.0,142.23214285714286
Anger Management,PG-13,2003,135.65,Comedy,106,6.2,207172.0,56.0,142.23214285714286
Anna,R,2013,22.53,"Drama,Mystery,Sci-Fi",99,6.5,22361.0,4.357373,-100.0
Anna,R,2019,7.74,"Action,Thriller",118,6.6,69080.0,4.357373,77.62996190594656
Anna,R,2013,22.53,"Drama,Mystery,Sci-Fi",99,6.5,22366.0,4.357373,-100.0
Anna,R,2019,7.74,"Action,Thriller",118,6.6,69106.0,4.357373,77.62996190594656
Anna Karenina,PG-13,1997,0.79,"Drama,Romance",108,6.3,5692.0,49.0,-98.38775510204081
Anna Karenina,PG-13,1997,0.79,"Drama,Romance",108,6.3,5700.0,49.0,-98.38775510204081
Anna and the King,PG-13,1999,39.26,"Drama,History,Romance",148,6.7,36347.0,75.0,-47.653333333333336
Anna and the King,PG-13,1999,39.26,"Drama,History,Romance",148,6.7,36360.0,75.0,-47.653333333333336
Annabelle,R,2014,84.27,"Horror,Mystery,Thriller",99,5.4,147427.0,6.5,1196.4615384615383
Annabelle,R,2014,84.27,"Horror,Mystery,Thriller",99,5.4,147472.0,6.5,1196.4615384615383
Annabelle: Creation,R,2017,102.09,"Horror,Mystery,Thriller",109,6.5,119942.0,15.0,580.6
Annabelle: Creation,R,2017,102.09,"Horror,Mystery,Thriller",109,6.5,119993.0,15.0,580.6
Annie,PG,2014,85.91,"Comedy,Drama,Family",118,5.3,35572.0,65.0,32.169230769230765
Annie,PG,2014,85.91,"Comedy,Drama,Family",118,5.3,35596.0,65.0,32.169230769230765
Anomalisa,R,2015,3.76,"Animation,Comedy,Drama",90,7.3,68364.0,8.0,-53.0
Anomalisa,R,2015,3.76,"Animation,Comedy,Drama",90,7.3,68382.0,8.0,-53.0
Anonymous,PG-13,2011,4.46,"Drama,Thriller",130,6.9,39701.0,27.5,-83.78181818181818
Anonymous,PG-13,2011,4.46,"Drama,Thriller",130,6.9,39713.0,27.5,-83.78181818181818
Another Earth,PG-13,2011,1.32,"Drama,Romance,Sci-Fi",92,6.9,92631.0,0.175,654.2857142857143
Another Earth,PG-13,2011,1.32,"Drama,Romance,Sci-Fi",92,6.9,92646.0,0.175,654.2857142857143
Another Happy Day,R,2011,22.53,"Comedy,Drama",119,6.0,51491.0,4.0,-100.0
Another Happy Day,R,2011,22.53,"Comedy,Drama",119,6.0,51491.0,4.0,-100.0
Another Year,PG-13,2010,3.21,"Comedy,Drama",129,7.4,28545.0,8.0,-59.875
Another Year,PG-13,2010,3.21,"Comedy,Drama",129,7.4,28554.0,8.0,-59.875
Ant-Man,PG-13,2015,180.2,"Action,Adventure,Comedy",117,7.3,596096.0,130.0,38.615384615384606
Ant-Man,PG-13,2015,180.2,"Action,Adventure,Comedy",117,7.3,596250.0,130.0,38.615384615384606
Ant-Man and the Wasp,PG-13,2018,216.65,"Action,Adventure,Comedy",118,7.0,334735.0,130.0,66.65384615384616
Ant-Man and the Wasp,PG-13,2018,216.65,"Action,Adventure,Comedy",118,7.0,334846.0,130.0,66.65384615384616
Antitrust,PG-13,2001,10.97,"Action,Crime,Drama",108,6.1,28770.0,30.0,-63.433333333333344
Antitrust,PG-13,2001,10.97,"Action,Crime,Drama",108,6.1,28778.0,30.0,-63.433333333333344
Antwone Fisher,PG-13,2002,21.08,"Biography,Drama",120,7.3,34056.0,12.5,68.63999999999999
Antwone Fisher,PG-13,2002,21.08,"Biography,Drama",120,7.3,34068.0,12.5,68.63999999999999
Antz,PG,1998,90.76,"Animation,Adventure,Comedy",83,6.5,148900.0,60.0,51.26666666666667
Antz,PG,1998,90.76,"Animation,Adventure,Comedy",83,6.5,148922.0,60.0,51.26666666666667
Any Given Sunday,R,1999,75.53,"Drama,Sport",162,6.9,114356.0,60.0,25.883333333333336
Any Given Sunday,R,1999,75.53,"Drama,Sport",162,6.9,114392.0,60.0,25.883333333333336
Anything Else,R,2003,3.2,"Comedy,Romance",108,6.3,30198.0,18.0,-82.22222222222223
Anything Else,R,2003,3.2,"Comedy,Romance",108,6.3,30212.0,18.0,-82.22222222222223
Anywhere But Here,PG-13,1999,18.65,"Comedy,Drama",114,6.2,17240.0,23.0,-18.913043478260878
Anywhere But Here,PG-13,1999,18.65,"Comedy,Drama",114,6.2,17249.0,23.0,-18.913043478260878
Apocalypto,R,2006,50.87,"Action,Adventure,Drama",139,7.8,296912.0,40.0,27.174999999999994
Apocalypto,R,2006,50.87,"Action,Adventure,Drama",139,7.8,296952.0,40.0,27.174999999999994
Apollo 13,PG,1995,173.84,"Adventure,Drama,History",140,7.6,277458.0,65.0,167.44615384615383
